"File: DDELog(Excel:M8	1	1)::C:\Users\user\Desktop\clemens\19_07_22_ DRG_AOP\M8_DRG_19_7\M8.LOG"
"Date: Tue Jul 19 2022 15:1:2.985"
59.4590, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (254, 95), Size: (50, 38), Area: 1464]"
"Region 2: [Location: (305, 222), Size: (32, 37), Area: 908]"
"Region 3: [Location: (326, 391), Size: (33, 39), Area: 995]"
"Region 4: [Location: (125, 410), Size: (29, 34), Area: 758]"
"Region 5: [Location: (156, 244), Size: (25, 22), Area: 430]"
"Region 6: [Location: (106, 118), Size: (21, 21), Area: 305]"
"Region 7: [Location: (125, 126), Size: (21, 21), Area: 305]"
"Region 8: [Location: (134, 144), Size: (21, 21), Area: 305]"
"Region 9: [Location: (93, 155), Size: (21, 21), Area: 305]"
"Region 10: [Location: (159, 37), Size: (35, 40), Area: 1086]"
"Region 11: [Location: (200, 106), Size: (29, 45), Area: 1009]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg", "R11 W1 Avg", "R11 W2 Avg"
490.3440, 1695.5799, 3756.2466, 1699.8326, 2368.0650, 1668.2955, 2470.3628, 1719.5752, 3225.5567, 1641.1256, 2351.6116, 1705.2295, 3517.8197, 1706.3738, 3292.1443, 1674.8000, 2774.3672, 1681.8852, 3148.3705, 1604.9457, 1626.4963, 1606.6918, 1636.8226
491.3440, 1693.3005, 3758.9337, 1698.5661, 2376.6377, 1667.5538, 2471.5095, 1717.0435, 3237.1029, 1641.8442, 2349.0256, 1703.9410, 3518.5246, 1706.4721, 3298.2754, 1671.9672, 2780.1377, 1682.1770, 3150.9541, 1604.8048, 1625.6243, 1605.1288, 1636.8533
492.3440, 1695.7254, 3770.7329, 1700.2698, 2385.0033, 1667.0422, 2482.0422, 1718.9987, 3248.7652, 1642.1791, 2356.2116, 1702.4918, 3527.3344, 1705.2525, 3306.7803, 1672.2393, 2787.6689, 1682.5508, 3150.6787, 1605.1243, 1626.5129, 1606.2279, 1638.0109
493.3440, 1695.6680, 3738.1612, 1699.7081, 2394.2335, 1667.7397, 2485.6151, 1717.4195, 3257.3193, 1639.8047, 2357.9070, 1704.0721, 3518.1508, 1705.9279, 3312.2951, 1675.1902, 2791.2918, 1682.9443, 3150.7836, 1604.7072, 1625.0589, 1604.7245, 1635.5025
494.3440, 1695.3941, 3744.9167, 1697.3700, 2402.5099, 1666.2060, 2488.0814, 1716.9182, 3269.3153, 1642.1186, 2355.1140, 1705.4295, 3528.7082, 1707.5311, 3323.8885, 1673.0295, 2799.6459, 1680.1049, 3147.0754, 1605.4024, 1626.4678, 1605.3033, 1636.2527
495.3440, 1695.5649, 3750.6031, 1698.6960, 2413.0308, 1666.9819, 2487.0452, 1717.4736, 3277.9156, 1642.3674, 2358.5116, 1702.3115, 3532.6230, 1709.1180, 3318.4262, 1673.4721, 2809.9082, 1680.6033, 3139.0492, 1603.4540, 1624.5138, 1605.1952, 1636.4460
496.3440, 1695.8716, 3754.5827, 1698.1696, 2422.8117, 1668.1950, 2487.0975, 1716.2770, 3281.1807, 1641.0791, 2358.8209, 1705.1836, 3529.6328, 1704.5869, 3336.0393, 1671.9672, 2811.4623, 1680.5311, 3140.8787, 1604.5967, 1624.2274, 1605.4975, 1634.6085
497.3440, 1694.6940, 3760.5984, 1699.1388, 2432.9405, 1668.3075, 2492.1970, 1718.1834, 3288.9248, 1642.0698, 2357.1953, 1705.0689, 3536.6066, 1706.1705, 3339.9541, 1674.6820, 2824.7574, 1683.1541, 3152.7344, 1604.2560, 1625.0626, 1606.1140, 1636.5966
498.3440, 1695.1352, 3769.5403, 1698.4009, 2446.1630, 1666.5005, 2487.6191, 1715.8720, 3300.7863, 1641.4186, 2353.4651, 1703.3279, 3525.8852, 1705.5246, 3349.2426, 1672.0885, 2824.7180, 1681.5410, 3145.6885, 1604.6169, 1626.6409, 1605.9861, 1635.7027
499.3440, 1695.3081, 3774.9590, 1696.6883, 2454.2996, 1666.1266, 2499.8010, 1717.6847, 3304.1016, 1641.6233, 2354.4209, 1704.4525, 3539.9574, 1706.3869, 3350.9902, 1671.4984, 2835.5344, 1684.4721, 3142.5574, 1605.2606, 1624.9438, 1605.7334, 1635.5550
500.3440, 1694.3873, 3781.5417, 1696.6685, 2462.4229, 1666.2995, 2499.1015, 1714.8668, 3312.0501, 1641.8419, 2352.1814, 1704.8951, 3528.9738, 1707.3836, 3359.9443, 1672.9016, 2841.8984, 1681.3443, 3145.7443, 1602.8849, 1626.0525, 1605.5312, 1636.1100
501.3440, 1693.9713, 3786.8197, 1698.9372, 2472.0507, 1666.1719, 2502.7889, 1716.1609, 3314.1478, 1641.0884, 2352.2628, 1701.7836, 3544.1639, 1705.1049, 3361.0918, 1673.3967, 2842.9016, 1681.2459, 3148.1311, 1605.5681, 1625.2320, 1604.4846, 1636.4688
502.3440, 1694.5335, 3794.8388, 1697.9295, 2487.1982, 1666.0231, 2502.8704, 1715.0805, 3315.4433, 1641.9163, 2351.9186, 1703.5475, 3538.0164, 1707.2984, 3361.4852, 1674.0361, 2844.8754, 1681.3902, 3145.8787, 1606.2947, 1625.3987, 1606.1397, 1636.7512
503.3440, 1694.8251, 3797.5198, 1696.7676, 2496.9174, 1668.2925, 2509.1638, 1715.9156, 3325.6675, 1643.4186, 2353.0093, 1706.6525, 3539.4262, 1704.0000, 3355.9803, 1671.4787, 2849.6787, 1681.0590, 3146.5049, 1604.2302, 1626.7173, 1605.6779, 1635.5451
504.3440, 1695.1223, 3801.7111, 1698.2390, 2505.6839, 1666.2121, 2513.3025, 1715.4736, 3338.3773, 1641.8093, 2352.9302, 1702.9639, 3545.0656, 1707.8230, 3372.6787, 1670.9508, 2859.0328, 1680.2492, 3144.7508, 1604.2744, 1626.4457, 1605.6700, 1636.6829
505.3440, 1695.4713, 3807.6544, 1696.5132, 2512.5088, 1667.0603, 2512.9095, 1717.8918, 3343.7573, 1642.8140, 2350.4186, 1703.3279, 3550.3377, 1706.4230, 3371.8492, 1676.6262, 2865.7836, 1683.8918, 3149.8131, 1604.2219, 1626.2956, 1606.2131, 1637.2597
506.3440, 1695.2964, 3812.5205, 1695.6938, 2522.2863, 1667.5156, 2523.3136, 1715.7388, 3350.1847, 1642.4581, 2350.4023, 1703.1770, 3550.0787, 1707.2426, 3378.2689, 1674.3344, 2862.8721, 1678.7967, 3145.6361, 1605.4945, 1625.7716, 1605.3677, 1636.4470
507.3440, 1695.7657, 3813.7452, 1696.0297, 2532.1189, 1667.3598, 2524.9568, 1714.9420, 3356.4182, 1642.4465, 2352.1372, 1702.7672, 3559.5934, 1705.0164, 3386.4721, 1673.8426, 2864.2033, 1680.5869, 3139.9541, 1604.4144, 1626.1151, 1605.4817, 1636.3429
508.3440, 1694.6311, 3816.7719, 1696.4780, 2541.7996, 1666.4111, 2528.8281, 1715.1741, 3368.4433, 1642.2047, 2352.2070, 1700.4525, 3559.8197, 1703.0393, 3383.7836, 1672.1049, 2865.2787, 1681.4230, 3142.6885, 1604.7449, 1624.8223, 1606.1318, 1635.0833
509.3440, 1694.7923, 3816.0840, 1696.7742, 2552.8051, 1666.3176, 2535.0492, 1714.9894, 3370.6359, 1640.9070, 2350.5465, 1704.5475, 3558.7607, 1706.1115, 3395.6492, 1672.0492, 2868.4033, 1681.2098, 3148.0885, 1602.3646, 1626.5405, 1605.7086, 1636.4281
510.3440, 1694.0212, 3822.7985, 1695.3623, 2567.7291, 1665.8754, 2536.3296, 1714.3734, 3376.6794, 1640.4465, 2350.3837, 1702.6885, 3559.8426, 1705.3607, 3389.4623, 1672.8197, 2870.6590, 1681.9902, 3143.4951, 1603.4761, 1625.5120, 1605.7215, 1635.1903
511.3440, 1693.2527, 3824.9194, 1695.5947, 2573.1784, 1666.8623, 2538.6714, 1715.4934, 3388.8852, 1642.4070, 2350.4721, 1702.7213, 3557.5803, 1704.6262, 3400.0131, 1674.3410, 2867.2951, 1680.1508, 3142.0230, 1604.9549, 1625.2238, 1605.7096, 1635.9088
512.3440, 1693.4262, 3823.3251, 1697.2566, 2583.4626, 1665.7025, 2534.8503, 1714.5488, 3387.7375, 1642.6395, 2353.4907, 1705.1541, 3560.0951, 1706.1410, 3397.7180, 1673.0197, 2874.2918, 1682.7475, 3149.4164, 1603.2210, 1625.8987, 1606.3885, 1636.1338
513.3440, 1694.8320, 3822.1079, 1694.7203, 2591.5727, 1666.8945, 2535.4503, 1712.9894, 3384.0145, 1642.1186, 2355.3884, 1700.0689, 3561.4590, 1704.4918, 3412.0951, 1672.8557, 2880.3279, 1680.7049, 3143.3475, 1604.6694, 1625.5433, 1606.0406, 1636.6848
514.3440, 1694.9016, 3822.8914, 1693.8227, 2615.5804, 1665.2221, 2534.4915, 1712.9960, 3381.7045, 1642.0093, 2351.9605, 1703.5607, 3573.9475, 1708.4098, 3406.2197, 1672.2787, 2880.4820, 1682.0951, 3140.3639, 1603.9972, 1626.6667, 1605.1705, 1637.0634
515.3440, 1694.0540, 3822.7773, 1695.1498, 2634.3128, 1665.6834, 2529.6211, 1713.6385, 3383.2757, 1641.6907, 2356.6070, 1702.4754, 3574.5836, 1706.4590, 3408.3246, 1672.2131, 2889.6426, 1681.4689, 3143.5082, 1604.3232, 1627.6473, 1605.9921, 1637.1288
516.3440, 1694.1346, 3823.2828, 1693.2148, 2655.7996, 1665.6452, 2525.9136, 1713.8997, 3386.1557, 1642.0581, 2351.4116, 1702.7967, 3572.8492, 1705.9443, 3421.6033, 1674.1410, 2885.6852, 1679.9246, 3146.1115, 1605.2698, 1625.3978, 1605.4747, 1636.3875
517.3440, 1694.9187, 3829.3115, 1692.0771, 2682.0804, 1666.0281, 2523.8281, 1714.2863, 3392.3931, 1643.2884, 2352.5558, 1700.9705, 3578.8525, 1703.1377, 3424.3967, 1671.9672, 2880.3410, 1682.0787, 3144.4590, 1604.7661, 1625.9853, 1605.2299, 1635.9772
518.3440, 1693.6148, 3832.0806, 1693.8458, 2697.5132, 1667.0191, 2525.7146, 1714.9947, 3406.6201, 1644.4791, 2356.9140, 1700.9377, 3580.5410, 1706.1377, 3421.0590, 1672.5410, 2886.7082, 1680.9967, 3150.3607, 1603.7330, 1626.1160, 1605.0545, 1635.9931
519.3440, 1695.1257, 3836.4645, 1692.7764, 2722.1090, 1667.2894, 2522.8945, 1716.1887, 3396.9024, 1642.0093, 2356.1558, 1702.3803, 3577.9869, 1705.7869, 3431.3344, 1671.6656, 2887.0361, 1682.9902, 3148.1836, 1605.1501, 1624.6989, 1606.3697, 1636.7750
520.3440, 1694.1660, 3837.6038, 1690.8293, 2740.9031, 1666.6241, 2525.9588, 1714.1860, 3413.8193, 1640.6140, 2356.3628, 1703.9738, 3588.9410, 1704.4492, 3431.9770, 1672.6131, 2889.4721, 1680.7049, 3145.1115, 1603.9512, 1625.6713, 1605.7701, 1637.1586
521.3440, 1694.6735, 3845.9167, 1692.2731, 2754.4548, 1666.4844, 2529.7849, 1715.3404, 3425.0541, 1641.1395, 2363.4907, 1704.6689, 3580.9508, 1705.0918, 3437.8525, 1673.9934, 2894.6033, 1679.0557, 3151.1213, 1603.5212, 1625.4079, 1605.9604, 1636.1239
522.3440, 1694.4126, 3848.1960, 1692.1068, 2770.1597, 1666.3417, 2538.7467, 1714.2823, 3429.2335, 1641.7814, 2356.4558, 1701.1279, 3585.2820, 1703.2361, 3435.8754, 1670.0459, 2898.0852, 1679.9049, 3139.8230, 1603.8720, 1625.0120, 1605.6065, 1637.1536
523.3440, 1694.0444, 3843.0649, 1692.5639, 2787.1256, 1667.6884, 2538.4221, 1715.0633, 3434.1979, 1642.2000, 2366.5419, 1700.2164, 3589.8918, 1705.6689, 3440.6852, 1670.1082, 2898.5902, 1681.8918, 3140.2000, 1604.7716, 1625.7891, 1606.1833, 1635.5461
524.3440, 1693.7411, 3842.5239, 1692.2203, 2802.1200, 1666.5337, 2540.3648, 1715.4169, 3435.8047, 1642.0698, 2361.1442, 1701.9902, 3580.5246, 1705.1148, 3442.1967, 1671.8623, 2897.8721, 1681.3180, 3145.8131, 1603.5976, 1625.3158, 1605.4410, 1636.4628
525.3440, 1694.0191, 3836.8805, 1691.9394, 2825.1443, 1667.0965, 2553.8080, 1716.2348, 3436.8034, 1643.1767, 2363.1791, 1703.5279, 3579.5869, 1704.1639, 3437.7016, 1668.8951, 2901.4295, 1679.7082, 3144.2393, 1604.8306, 1626.2330, 1605.6868, 1633.8117
526.3440, 1693.9146, 3839.2466, 1692.1531, 2837.5848, 1667.3839, 2560.2784, 1714.8404, 3445.1755, 1640.4140, 2362.9256, 1702.6721, 3585.1311, 1701.3934, 3451.1803, 1670.9344, 2898.1508, 1679.4918, 3144.9836, 1603.4659, 1625.6133, 1605.0723, 1636.7166
527.3440, 1695.4529, 3842.5949, 1692.0132, 2854.9449, 1666.8492, 2558.1548, 1714.8628, 3449.1412, 1641.5326, 2365.0349, 1701.6852, 3582.7574, 1705.7049, 3444.9770, 1669.7705, 2906.6230, 1680.1475, 3146.4262, 1604.0046, 1626.3536, 1606.4301, 1635.9941
528.3440, 1694.5007, 3842.3115, 1690.8403, 2870.2390, 1666.7126, 2565.1266, 1716.9116, 3456.0224, 1643.0512, 2366.0953, 1702.6656, 3590.9967, 1703.7049, 3449.8984, 1673.1738, 2906.0000, 1680.1016, 3145.3213, 1603.3591, 1626.5092, 1606.0208, 1636.4955
529.3440, 1692.8921, 3839.3668, 1692.0705, 2885.0936, 1668.8362, 2565.9678, 1716.6161, 3466.8179, 1643.1535, 2366.8070, 1703.9770, 3591.1213, 1705.4689, 3458.4590, 1670.8918, 2912.6557, 1682.4885, 3144.3049, 1603.6593, 1626.8002, 1605.5134, 1636.7364
530.3440, 1696.0786, 3845.3504, 1693.3998, 2896.1916, 1666.5307, 2561.0050, 1713.9908, 3473.4406, 1642.4488, 2364.9349, 1703.0230, 3590.0557, 1704.2361, 3464.4230, 1668.1607, 2911.4918, 1681.4262, 3143.1377, 1604.1971, 1626.9401, 1605.9990, 1637.4262
531.3440, 1695.0546, 3850.0956, 1691.5617, 2912.9626, 1668.0181, 2565.3307, 1715.4406, 3473.9538, 1644.4581, 2368.1023, 1700.4492, 3595.0525, 1701.8066, 3476.4721, 1669.6820, 2910.1377, 1680.4066, 3153.0492, 1604.2320, 1626.0727, 1606.1833, 1637.2517
532.3440, 1694.9699, 3849.1646, 1691.9097, 2932.2126, 1667.6824, 2568.1869, 1714.8259, 3475.6557, 1642.4186, 2371.5395, 1701.0885, 3590.5607, 1704.7869, 3466.9213, 1669.3803, 2916.8098, 1679.9574, 3146.8262, 1604.0921, 1625.5129, 1604.7978, 1636.5629
533.3440, 1693.7343, 3852.2848, 1692.9581, 2946.4185, 1669.3729, 2578.9025, 1716.7190, 3484.9512, 1645.3651, 2371.0558, 1703.0033, 3600.2328, 1702.9311, 3475.4131, 1670.4033, 2913.6230, 1678.5475, 3151.5967, 1604.4788, 1626.7606, 1605.1160, 1638.0664
534.3440, 1694.0772, 3871.7473, 1691.5738, 2967.9879, 1668.0422, 2592.2784, 1716.9749, 3512.0686, 1642.1558, 2383.7512, 1702.5443, 3614.7049, 1701.7344, 3490.1508, 1671.2492, 2922.4197, 1680.0984, 3157.4295, 1604.0948, 1627.6915, 1604.7859, 1635.8454
535.3440, 1696.2616, 3879.8443, 1692.0374, 2980.8954, 1668.6442, 2595.5337, 1717.4789, 3511.9024, 1643.2605, 2385.1674, 1701.5738, 3624.7934, 1705.9574, 3495.7672, 1672.1934, 2921.8590, 1678.1180, 3168.0262, 1603.3665, 1626.9779, 1605.6125, 1635.4559
536.3440, 1695.1947, 3882.4474, 1693.4064, 2997.7941, 1671.0261, 2600.1246, 1717.6557, 3517.8140, 1643.0628, 2384.5860, 1704.8295, 3623.6295, 1706.0295, 3502.6033, 1669.4689, 2930.4033, 1678.8984, 3159.5672, 1604.2256, 1626.4162, 1606.1606, 1637.2398
537.3440, 1695.7725, 3880.7514, 1692.0253, 3009.5672, 1667.8744, 2603.9618, 1718.3839, 3518.3483, 1642.2349, 2380.2000, 1704.0066, 3623.7410, 1706.5934, 3503.8361, 1672.2000, 2920.7705, 1678.2230, 3153.2984, 1603.8619, 1626.6483, 1606.6303, 1636.5610
538.3440, 1695.8484, 3883.2343, 1692.8040, 3022.0573, 1670.8824, 2605.4925, 1718.6570, 3529.6860, 1642.9140, 2388.3512, 1703.5115, 3626.5705, 1704.2918, 3503.5246, 1669.5443, 2921.1377, 1680.0459, 3160.1246, 1604.9669, 1625.8020, 1605.6660, 1637.3508
539.3440, 1694.9850, 3887.4617, 1692.0881, 3032.1035, 1668.7176, 2600.7759, 1717.4063, 3534.6504, 1643.7186, 2391.0674, 1703.7508, 3631.3180, 1704.3475, 3502.0230, 1670.7410, 2927.0820, 1679.2131, 3162.5148, 1604.6381, 1627.2284, 1605.4985, 1634.7750
540.3440, 1693.8183, 3882.1455, 1692.4681, 3033.6443, 1669.1678, 2597.7960, 1717.4565, 3531.6293, 1641.5698, 2387.3349, 1702.7934, 3627.7115, 1704.7770, 3502.9443, 1669.4033, 2923.1148, 1679.7738, 3159.9803, 1604.4797, 1625.1768, 1603.4242, 1636.6611
541.3440, 1693.8757, 3875.8128, 1691.6828, 3040.2478, 1669.4774, 2600.0864, 1717.6319, 3522.3483, 1644.3256, 2385.8140, 1702.5115, 3633.3705, 1706.6328, 3513.7967, 1669.6000, 2923.6557, 1681.6852, 3158.1279, 1604.7357, 1625.1123, 1605.2061, 1637.1992
542.3440, 1713.1339, 2751.7582, 1700.7808, 2504.6938, 1675.7477, 2307.0342, 1728.8430, 2920.7414, 1650.4512, 1993.6326, 1706.5082, 3461.2066, 1703.5967, 3303.8459, 1667.2787, 2752.3213, 1692.4951, 2591.3639, 1602.9503, 1624.6317, 1604.4985, 1633.7929
543.3440, 1719.5464, 2354.3996, 1705.6344, 2289.6123, 1676.3819, 2204.3166, 1736.7335, 2644.4802, 1654.0488, 1955.0116, 1706.7869, 3457.3639, 1705.4098, 3311.3082, 1664.6230, 2709.4623, 1700.8656, 2354.4951, 1603.8932, 1623.1897, 1605.3538, 1633.6145
544.3440, 1721.9939, 2318.5533, 1709.9537, 2242.2093, 1678.1075, 2178.5116, 1739.6992, 2580.7559, 1652.9395, 1956.6535, 1707.7967, 3476.4754, 1706.7279, 3317.8230, 1665.7016, 2682.4066, 1699.8984, 2344.7213, 1603.9788, 1624.6842, 1605.7790, 1633.3627
545.3440, 1722.2295, 2323.0410, 1708.9141, 2229.3711, 1678.5407, 2171.5930, 1740.7836, 2560.1346, 1653.8930, 1965.6023, 1710.3738, 3486.3672, 1705.5607, 3320.7377, 1664.8230, 2674.6656, 1703.4262, 2342.3770, 1605.4190, 1624.6436, 1606.0505, 1634.2022
546.3440, 1721.4665, 2330.2357, 1710.7302, 2224.0881, 1680.6251, 2166.2673, 1741.9288, 2552.3931, 1653.5791, 1967.0512, 1708.4590, 3488.4852, 1704.7803, 3311.8164, 1661.7082, 2649.4852, 1702.4164, 2346.3574, 1604.6317, 1623.7790, 1606.3845, 1632.6016
547.3440, 1721.3094, 2426.0628, 1711.9791, 2255.6333, 1679.3558, 2192.9809, 1742.1517, 2589.5198, 1655.4209, 1990.5558, 1709.2492, 3553.6098, 1704.3246, 3371.7049, 1666.4361, 2733.0492, 1700.0393, 2433.9148, 1603.1989, 1623.6473, 1605.6967, 1633.8969
548.3440, 1720.5704, 2493.0724, 1709.9526, 2269.7797, 1681.4322, 2208.3055, 1742.0818, 2617.8219, 1652.5116, 2005.1791, 1708.3508, 3587.0426, 1704.1213, 3413.2852, 1667.1672, 2771.6623, 1699.9869, 2562.5148, 1603.9530, 1623.6418, 1606.1625, 1632.4985
549.3440, 1719.8798, 2525.0779, 1710.0562, 2282.0969, 1680.3658, 2226.7045, 1739.6029, 2634.1135, 1652.4860, 2017.4442, 1706.5574, 3604.9344, 1703.3967, 3449.6262, 1667.7574, 2795.3148, 1696.9443, 2652.1672, 1603.4217, 1624.1657, 1604.4390, 1633.4034
550.3440, 1718.8190, 2545.0997, 1711.8403, 2293.6861, 1679.2211, 2234.3437, 1743.2902, 2646.0805, 1652.7047, 2026.5605, 1705.8918, 3596.5115, 1707.0131, 3453.6787, 1666.2131, 2807.4557, 1697.1082, 2685.6754, 1603.9448, 1624.3057, 1605.4153, 1632.6155
551.3440, 1717.8340, 2559.2999, 1710.5617, 2301.8018, 1679.9427, 2243.3487, 1740.9551, 2665.2282, 1655.0349, 2030.6605, 1705.3279, 3592.3016, 1705.2098, 3457.9639, 1667.3902, 2798.2033, 1695.2656, 2694.9410, 1603.4659, 1624.5175, 1605.4202, 1632.8791
552.3440, 1719.8928, 2568.1783, 1709.6090, 2313.1839, 1680.1477, 2252.0583, 1741.4208, 2682.9485, 1651.6791, 2034.0093, 1709.4361, 3583.3934, 1707.4295, 3463.3574, 1668.5246, 2815.6852, 1695.6000, 2692.4721, 1602.5884, 1624.6215, 1606.5907, 1633.1943
553.3440, 1720.2507, 2577.3969, 1710.6388, 2322.9504, 1680.2191, 2260.3930, 1739.5660, 2702.5013, 1653.5953, 2037.2721, 1707.9115, 3571.3279, 1705.3869, 3458.4197, 1668.8852, 2830.7213, 1698.9770, 2693.4557, 1604.9586, 1623.2228, 1605.7483, 1633.7037
554.3440, 1719.1810, 2583.7029, 1710.5518, 2335.7544, 1680.4302, 2270.8593, 1739.6174, 2721.9947, 1653.6186, 2039.0349, 1707.4066, 3562.6918, 1705.1836, 3471.9115, 1668.5443, 2835.8295, 1698.5508, 2692.7410, 1603.3656, 1624.1169, 1604.9257, 1633.8434
555.3440, 1718.3866, 2592.1291, 1711.1068, 2347.9471, 1679.8955, 2277.5025, 1739.5858, 2752.4129, 1655.5140, 2044.1116, 1708.0623, 3554.5639, 1707.3377, 3473.2492, 1672.2066, 2838.3934, 1698.7475, 2689.1869, 1604.4963, 1624.2238, 1606.2349, 1634.4747
556.3440, 1718.0164, 2597.3702, 1709.5496, 2359.7214, 1679.2111, 2289.1920, 1739.7520, 2784.3799, 1654.2233, 2049.0581, 1706.7344, 3554.1311, 1707.3049, 3475.0492, 1670.1246, 2847.9475, 1697.0098, 2682.1180, 1605.0267, 1624.0064, 1606.3429, 1635.7958
557.3440, 1719.3825, 2605.9242, 1709.4934, 2369.3315, 1678.7618, 2298.5065, 1738.2124, 2818.9631, 1652.5721, 2053.6744, 1709.2164, 3541.2623, 1706.8984, 3473.0098, 1667.2328, 2852.1016, 1696.0623, 2684.0787, 1603.8711, 1623.8785, 1606.1843, 1634.6254
558.3440, 1717.6837, 2613.0867, 1709.4427, 2380.5297, 1678.6965, 2307.3156, 1736.0871, 2859.4591, 1653.8791, 2052.0023, 1706.5311, 3534.0984, 1708.1574, 3473.3344, 1670.8098, 2863.7869, 1696.4918, 2681.5049, 1604.4503, 1625.4843, 1605.8672, 1633.7225
559.3440, 1719.2582, 2618.6796, 1709.3888, 2398.7577, 1679.2482, 2322.6201, 1735.0026, 2901.3588, 1650.9907, 2062.1535, 1706.5967, 3524.5902, 1703.8984, 3478.9311, 1668.3639, 2854.9705, 1698.5639, 2680.2459, 1603.3379, 1625.9015, 1604.8206, 1634.1179
560.3440, 1719.7111, 2627.4781, 1709.9383, 2413.7808, 1677.5668, 2335.0854, 1732.9314, 2953.7863, 1654.3930, 2063.9698, 1709.8033, 3516.1246, 1706.7902, 3480.1770, 1671.3672, 2867.0426, 1697.6525, 2682.5967, 1605.0331, 1625.0341, 1606.3518, 1634.3558
561.3440, 1717.2193, 2630.3320, 1707.5308, 2431.2819, 1677.9417, 2349.7337, 1731.4182, 2999.2757, 1651.5070, 2070.3419, 1707.9115, 3516.8754, 1706.2033, 3487.3475, 1669.6852, 2867.1049, 1696.6918, 2676.9607, 1603.9733, 1624.2026, 1605.0862, 1632.4400
562.3440, 1716.4898, 2643.0915, 1707.5793, 2447.4945, 1676.1186, 2365.6714, 1729.8391, 3048.7955, 1652.1302, 2075.8907, 1705.8885, 3513.8000, 1707.2820, 3490.9377, 1671.2262, 2873.9246, 1694.0066, 2672.8787, 1604.4282, 1624.6041, 1605.9623, 1634.9009
563.3440, 1718.8204, 2647.1100, 1706.8899, 2464.9163, 1677.1538, 2381.1729, 1731.8430, 3091.7480, 1652.4326, 2080.9488, 1708.4557, 3513.0590, 1708.7607, 3492.6525, 1669.1311, 2878.9377, 1697.6852, 2677.2328, 1604.4015, 1626.1602, 1605.9921, 1633.8821
564.3440, 1717.3593, 2655.7978, 1705.7379, 2480.7170, 1678.5648, 2394.8090, 1730.9617, 3130.4063, 1650.0930, 2085.1419, 1706.8623, 3516.3836, 1704.8590, 3494.7574, 1669.9607, 2873.5082, 1696.8197, 2674.5639, 1604.2855, 1624.4245, 1605.0406, 1632.5550
565.3440, 1717.2036, 2668.2794, 1707.7775, 2498.3921, 1676.3095, 2411.4995, 1728.5462, 3166.3562, 1651.4907, 2091.0186, 1708.1246, 3502.9574, 1706.2459, 3501.9279, 1667.4754, 2877.4066, 1697.9672, 2672.6787, 1602.7919, 1623.7007, 1605.0268, 1634.2230
566.3440, 1717.3893, 2677.9577, 1707.5782, 2518.3392, 1674.6724, 2424.6020, 1726.6939, 3205.8773, 1652.5907, 2099.7581, 1705.0754, 3510.1246, 1707.4328, 3507.1180, 1671.3311, 2880.9049, 1697.3049, 2669.3377, 1604.0746, 1625.4309, 1605.7542, 1634.2934
567.3450, 1715.7152, 2685.4037, 1704.9570, 2536.4460, 1676.5528, 2436.4553, 1726.4934, 3239.8008, 1650.4465, 2103.6116, 1705.4197, 3506.3377, 1705.6131, 3505.6000, 1670.6721, 2872.7213, 1696.6852, 2669.3213, 1605.0939, 1625.2569, 1604.9148, 1634.6561
568.3450, 1716.8641, 2698.7131, 1705.1652, 2555.8623, 1674.1397, 2453.2623, 1725.3047, 3271.1161, 1651.3442, 2113.2256, 1708.8361, 3502.1180, 1707.1705, 3502.7475, 1671.0951, 2881.2098, 1697.2787, 2675.2984, 1604.0663, 1624.5285, 1605.3062, 1633.9623
569.3450, 1715.6585, 2703.2008, 1704.9736, 2575.7863, 1672.8060, 2460.5688, 1726.0317, 3291.8707, 1652.3558, 2116.0372, 1705.8951, 3502.4787, 1705.5246, 3502.9836, 1670.9574, 2881.6951, 1698.2787, 2669.7279, 1603.7726, 1625.6694, 1604.7156, 1633.1437
570.3450, 1716.2411, 2713.5745, 1704.7643, 2594.5022, 1672.9608, 2472.7196, 1725.3931, 3306.9420, 1651.2977, 2122.8581, 1706.2525, 3492.9049, 1704.7541, 3511.2295, 1670.1115, 2892.5115, 1697.9377, 2674.9279, 1604.4088, 1623.2532, 1604.1160, 1633.9455
571.3450, 1716.5792, 2718.9030, 1704.7059, 2611.9086, 1674.4151, 2480.9970, 1726.8074, 3301.1636, 1653.6791, 2128.7093, 1705.9639, 3501.6295, 1708.1738, 3492.4262, 1669.6492, 2872.7869, 1696.4951, 2664.1279, 1603.6750, 1624.6252, 1605.3895, 1634.1853
572.3450, 1714.6633, 2727.4495, 1704.2159, 2629.4714, 1673.7869, 2487.7005, 1726.0237, 3318.3734, 1651.4837, 2139.9698, 1705.3508, 3480.9082, 1704.2197, 3496.2820, 1670.3443, 2871.7049, 1695.0459, 2662.4426, 1604.7357, 1624.2937, 1606.2270, 1633.7998
