"File: DDELog(Excel:M12	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M12_DRG_20_7\M12.LOG"
"Date: Wed Jul 20 2022 10:44:27.576"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
0.0000, "Clock reset to 0.0"
"Time (sec)"
3.4880
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (291, 74), Size: (60, 51), Area: 2362]"
"Region 2: [Location: (198, 178), Size: (24, 21), Area: 396]"
"Region 3: [Location: (155, 213), Size: (33, 31), Area: 791]"
"Region 4: [Location: (87, 214), Size: (65, 56), Area: 2828]"
"Region 5: [Location: (82, 266), Size: (63, 56), Area: 2730]"
"Region 6: [Location: (262, 369), Size: (77, 80), Area: 4760]"
"Region 7: [Location: (340, 425), Size: (30, 40), Area: 940]"
"Region 8: [Location: (93, 477), Size: (53, 34), Area: 1378]"
"Region 9: [Location: (85, 79), Size: (38, 34), Area: 992]"
"Region 10: [Location: (46, 136), Size: (58, 52), Area: 2328]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
340.6010, 1723.8882, 5993.7252, 1630.4167, 2932.8182, 1658.2402, 3353.7118, 1767.1874, 5716.1970, 1782.3007, 2585.1103, 1722.7935, 6078.8218, 1667.3479, 3928.5798, 1689.3186, 4221.0559, 1589.6764, 1616.6825, 1590.8290, 1627.7345
341.6010, 1724.5114, 5993.5076, 1631.5379, 2926.9141, 1656.6865, 3354.2769, 1765.9381, 5718.9873, 1783.0733, 2585.0264, 1722.2269, 6074.1452, 1668.5043, 3919.3511, 1689.6872, 4221.6981, 1590.8730, 1616.7863, 1589.5782, 1628.7496
342.6010, 1724.5343, 5990.0682, 1631.0152, 2930.7096, 1657.6144, 3357.4071, 1766.5672, 5716.4968, 1782.5908, 2582.6172, 1721.5246, 6073.5450, 1666.9000, 3920.4500, 1688.6234, 4226.9514, 1590.8095, 1616.2359, 1590.3737, 1627.2457
343.6010, 1722.8781, 5986.8264, 1630.9545, 2932.9874, 1656.5057, 3353.1264, 1765.8812, 5716.2362, 1782.4073, 2583.7374, 1722.0483, 6068.9813, 1668.5202, 3924.8766, 1689.1386, 4221.5537, 1589.0655, 1616.2238, 1590.0782, 1627.1959
344.6010, 1724.3036, 5988.0991, 1630.8813, 2928.7020, 1656.4564, 3355.6498, 1766.6079, 5714.6252, 1782.0802, 2583.8212, 1721.5805, 6069.0303, 1666.7660, 3919.7585, 1687.1118, 4215.1502, 1590.9788, 1616.6210, 1589.8857, 1626.8806
345.6010, 1723.9479, 5988.2688, 1631.3586, 2929.3788, 1656.5638, 3358.3502, 1766.8289, 5713.2574, 1781.3923, 2581.4993, 1722.6756, 6068.5479, 1667.3085, 3916.4309, 1688.8237, 4217.0588, 1590.7591, 1617.3478, 1589.9072, 1626.9205
346.6010, 1724.3764, 5988.8476, 1630.4798, 2931.5152, 1658.0000, 3359.3325, 1767.2571, 5712.7857, 1782.1846, 2581.9919, 1722.3454, 6071.2933, 1668.8755, 3908.9372, 1688.5791, 4216.1125, 1590.4214, 1617.9758, 1590.3174, 1627.9893
347.6010, 1725.4009, 5983.3531, 1630.0202, 2931.8308, 1657.1694, 3360.5967, 1766.7878, 5711.9887, 1782.6410, 2579.6667, 1722.1859, 6066.8834, 1668.0745, 3906.7894, 1687.4884, 4212.0769, 1589.6683, 1616.7712, 1590.2723, 1628.0808
348.6010, 1724.8760, 5983.0525, 1629.1742, 2933.8535, 1657.3641, 3359.3236, 1766.5396, 5707.0421, 1781.7348, 2573.6498, 1720.6282, 6064.6284, 1667.3947, 3902.0213, 1687.1161, 4211.7990, 1591.7782, 1616.7218, 1590.8621, 1628.3565
349.6010, 1724.0813, 5982.7976, 1629.4066, 2922.7677, 1657.5499, 3360.1201, 1767.5212, 5710.5810, 1783.4473, 2570.6227, 1721.9145, 6066.3458, 1667.7085, 3899.8223, 1688.4499, 4214.1408, 1590.8236, 1616.7510, 1590.3003, 1627.1611
350.6010, 1724.7422, 5979.7257, 1631.5126, 2929.1364, 1658.8420, 3359.3388, 1768.0262, 5709.3557, 1781.7879, 2565.7004, 1722.1761, 6064.5466, 1667.2457, 3901.3415, 1688.2075, 4209.9115, 1590.0222, 1617.1260, 1590.3651, 1627.8810
351.6010, 1722.4666, 5980.2650, 1630.6717, 2931.1313, 1657.0771, 3355.1783, 1766.3331, 5708.1146, 1783.0190, 2574.3256, 1721.7334, 6065.3300, 1668.2957, 3904.5564, 1688.9354, 4208.7990, 1589.2601, 1617.2540, 1589.7225, 1627.8316
352.6010, 1724.5059, 5981.5919, 1630.9394, 2932.3611, 1656.3123, 3359.2680, 1766.3126, 5706.9586, 1782.3348, 2570.1498, 1721.2487, 6061.7256, 1666.5564, 3901.8979, 1688.2003, 4206.6023, 1590.4012, 1617.1331, 1591.6886, 1628.1869
353.6010, 1725.1795, 5977.3349, 1629.7828, 2929.3864, 1657.8028, 3356.1631, 1766.3897, 5704.0028, 1781.6484, 2578.1564, 1720.9149, 6061.2662, 1665.5447, 3899.6787, 1686.0784, 4206.7279, 1590.3417, 1616.4657, 1590.2625, 1628.1074
354.6010, 1725.6041, 5979.3717, 1628.5328, 2929.9066, 1656.5145, 3356.4172, 1767.0141, 5702.9646, 1783.7707, 2581.2934, 1721.0361, 6060.5884, 1668.1798, 3900.7628, 1688.4594, 4209.6945, 1590.8226, 1617.4173, 1590.5851, 1628.5473
355.6010, 1724.3052, 5977.7197, 1629.4192, 2930.3333, 1655.4121, 3363.5461, 1765.6446, 5703.7012, 1782.1821, 2579.4711, 1721.2298, 6061.5342, 1668.1851, 3900.3755, 1687.4927, 4200.1988, 1589.3629, 1616.0393, 1590.4940, 1627.7857
356.6010, 1725.4221, 5974.4958, 1628.5909, 2922.9192, 1655.9633, 3356.2528, 1766.2578, 5702.8009, 1783.3275, 2582.1256, 1721.5296, 6058.7819, 1666.6670, 3896.8851, 1687.9565, 4201.3302, 1591.1058, 1615.1946, 1590.3320, 1627.1521
357.6010, 1724.4297, 5972.3247, 1630.0783, 2928.0960, 1657.6422, 3358.2200, 1766.9077, 5702.6814, 1781.6930, 2588.9341, 1720.8752, 6060.6697, 1666.8245, 3895.3968, 1687.6981, 4193.5595, 1590.1391, 1617.4788, 1590.8192, 1628.6821
358.6010, 1725.0588, 5973.9742, 1630.1616, 2929.7475, 1655.9406, 3361.6106, 1766.2171, 5701.4767, 1782.1183, 2591.8934, 1720.8634, 6056.4496, 1669.1234, 3894.1926, 1685.9485, 4194.0646, 1591.0685, 1617.5796, 1590.0249, 1628.5498
359.6010, 1724.3167, 5968.1702, 1631.6439, 2930.7753, 1657.5411, 3353.6637, 1766.0120, 5696.2719, 1781.2733, 2590.9689, 1721.1994, 6053.9208, 1666.7319, 3898.7468, 1687.1052, 4193.0152, 1590.2177, 1616.2117, 1590.2637, 1628.7307
360.6010, 1723.8637, 5968.3569, 1629.3838, 2929.5934, 1656.0961, 3354.6233, 1764.5753, 5696.3023, 1783.1205, 2591.6516, 1720.8187, 6052.0025, 1667.5798, 3896.5543, 1687.7126, 4192.5943, 1590.3679, 1617.0413, 1589.8204, 1626.9957
361.6010, 1724.8391, 5967.2964, 1631.6414, 2933.5884, 1656.9810, 3348.8508, 1765.0170, 5694.5463, 1782.3429, 2589.7905, 1720.9195, 6055.0895, 1667.5128, 3897.2649, 1686.8491, 4195.7017, 1590.8841, 1615.8115, 1589.8724, 1627.6396
362.6010, 1723.2968, 5965.3048, 1627.1667, 2922.0909, 1656.3388, 3341.9393, 1766.0032, 5699.6665, 1781.5582, 2584.7549, 1720.8647, 6056.5723, 1666.2021, 3890.3649, 1687.7758, 4190.2772, 1589.7601, 1616.2913, 1589.6967, 1627.2547
363.6010, 1724.4174, 5956.6986, 1629.7828, 2916.6616, 1656.4046, 3340.9431, 1766.0587, 5696.0152, 1782.5029, 2584.5297, 1721.4613, 6057.3328, 1666.2138, 3892.8543, 1688.1081, 4192.2700, 1589.8558, 1615.4617, 1590.1452, 1627.7023
364.6010, 1723.3184, 5954.2091, 1629.8535, 2916.1313, 1655.1176, 3338.2845, 1765.4130, 5695.7670, 1781.6216, 2584.4875, 1721.7630, 6052.8532, 1666.6894, 3894.0202, 1687.3817, 4182.9136, 1589.8770, 1616.0736, 1589.3600, 1626.9845
365.6010, 1723.1550, 5949.6774, 1629.7500, 2915.8283, 1655.7295, 3333.9014, 1765.8190, 5695.6761, 1782.2586, 2586.9238, 1721.3842, 6050.8233, 1666.5809, 3892.3947, 1687.9369, 4178.6829, 1590.0917, 1615.5554, 1590.9145, 1627.8986
366.6010, 1724.1478, 5953.0051, 1631.6086, 2914.6515, 1658.7737, 3335.9659, 1767.8027, 5691.2974, 1780.7051, 2584.8747, 1720.5118, 6050.2521, 1666.3202, 3895.7128, 1688.0573, 4177.6662, 1590.4022, 1616.0796, 1591.3570, 1627.0408
367.6010, 1723.9111, 5946.8929, 1629.3965, 2917.4293, 1656.1732, 3334.9431, 1765.2037, 5690.8136, 1783.4608, 2585.8861, 1721.5418, 6050.9872, 1666.6096, 3896.2213, 1688.3701, 4171.9187, 1591.0081, 1615.9980, 1589.7680, 1627.7143
368.6010, 1724.3815, 5942.0817, 1631.3864, 2910.6919, 1657.9279, 3332.7560, 1766.8819, 5690.6761, 1781.0725, 2584.7582, 1721.2905, 6046.5393, 1666.2989, 3894.4181, 1685.7511, 4173.5610, 1590.9647, 1616.4083, 1590.0107, 1627.6654
369.6010, 1722.8247, 5942.4043, 1629.8914, 2913.9470, 1657.4968, 3328.1429, 1765.7012, 5688.1453, 1781.5564, 2584.4183, 1720.8687, 6046.5861, 1665.5606, 3891.3606, 1688.0123, 4163.6284, 1590.2429, 1615.7450, 1592.1147, 1629.4601
370.6010, 1724.6804, 5941.0601, 1629.0328, 2911.1439, 1657.3413, 3332.3401, 1765.6397, 5689.5697, 1780.3055, 2587.6004, 1719.8399, 6043.6032, 1665.5149, 3892.0628, 1687.2896, 4158.5450, 1590.5776, 1616.9829, 1590.3561, 1627.6113
371.6010, 1724.0961, 5937.8082, 1629.0934, 2911.0707, 1656.7800, 3337.1707, 1765.2790, 5684.8727, 1780.5256, 2587.2190, 1721.5044, 6039.9920, 1665.8213, 3890.3606, 1687.6219, 4148.1263, 1591.7560, 1614.9587, 1590.5975, 1627.2208
372.6010, 1723.6003, 5939.1558, 1628.6111, 2909.9217, 1655.5070, 3330.2958, 1765.1220, 5687.9905, 1781.6674, 2589.9868, 1720.9834, 6039.3987, 1666.0553, 3885.5170, 1687.2032, 4143.4376, 1590.2581, 1615.8458, 1589.5361, 1626.8492
373.6010, 1723.4170, 5940.0758, 1629.8081, 2911.6136, 1655.1922, 3332.1972, 1764.1340, 5688.2210, 1781.8154, 2592.8147, 1720.7311, 6037.8784, 1665.4819, 3884.7181, 1686.5167, 4140.8657, 1590.7591, 1615.5030, 1589.9674, 1627.7513
374.6010, 1722.1389, 5937.6613, 1629.0758, 2914.0859, 1657.0619, 3330.3919, 1765.3706, 5687.5859, 1778.6846, 2598.4667, 1720.0311, 6035.5721, 1666.8574, 3881.5362, 1688.0392, 4135.3200, 1589.4002, 1615.9294, 1589.4296, 1627.4489
375.6010, 1725.0428, 5934.7621, 1629.3056, 2910.6389, 1656.6346, 3336.2882, 1765.3048, 5680.1485, 1779.5916, 2596.2894, 1720.0975, 6029.1750, 1667.9766, 3877.0979, 1687.7221, 4133.2424, 1591.7127, 1616.6956, 1590.1345, 1626.9089
376.6010, 1723.6520, 5941.2100, 1629.9823, 2907.0960, 1655.6827, 3330.1643, 1765.3787, 5681.4367, 1779.0425, 2593.3755, 1720.2204, 6031.1521, 1666.0032, 3878.2223, 1686.7881, 4138.5058, 1589.2903, 1615.1300, 1589.9918, 1626.5073
377.6010, 1723.3895, 5933.5102, 1629.2955, 2910.4394, 1657.4602, 3330.3236, 1764.8918, 5681.3702, 1782.6022, 2595.0714, 1720.8529, 6030.1479, 1665.5149, 3879.7479, 1686.7351, 4133.1836, 1589.5272, 1617.2006, 1590.0417, 1627.3819
378.6010, 1723.3954, 5931.9716, 1627.5278, 2906.0152, 1656.4678, 3332.0582, 1766.1238, 5682.2617, 1780.7527, 2593.7645, 1721.2643, 6031.1866, 1666.6809, 3874.0894, 1687.9659, 4129.5109, 1590.1220, 1616.5262, 1589.6757, 1627.6134
379.6010, 1723.3569, 5928.3514, 1628.7096, 2911.6389, 1654.5499, 3332.1858, 1765.1135, 5679.5343, 1780.4919, 2592.6714, 1719.7622, 6029.6139, 1664.9032, 3874.9904, 1686.3861, 4135.8084, 1590.4496, 1616.7681, 1589.3213, 1626.2715
380.6010, 1723.7248, 5927.7523, 1627.7955, 2912.5682, 1657.1378, 3328.9937, 1764.9066, 5679.5583, 1781.8659, 2592.0941, 1721.6431, 6027.7513, 1666.9564, 3871.3138, 1688.6858, 4136.2300, 1589.6482, 1615.4244, 1589.5236, 1626.7564
381.6010, 1722.1638, 5923.6367, 1629.0253, 2909.0253, 1656.1340, 3331.5310, 1765.2960, 5681.3409, 1780.5143, 2592.4714, 1720.9107, 6028.2426, 1666.0191, 3875.3074, 1687.5138, 4130.8367, 1589.4325, 1617.1381, 1589.6087, 1627.7668
382.6010, 1722.9975, 5924.6105, 1627.7475, 2906.0227, 1655.5209, 3333.7004, 1763.4958, 5680.0877, 1781.8557, 2594.1894, 1721.2158, 6027.5055, 1666.3713, 3877.0915, 1687.6938, 4129.3222, 1590.0081, 1616.0675, 1590.3381, 1627.0984
383.6010, 1722.8882, 5923.5576, 1629.6162, 2905.1061, 1656.3704, 3335.5929, 1765.2284, 5675.9254, 1779.8249, 2593.0905, 1720.1563, 6023.4550, 1666.0000, 3876.7979, 1686.9884, 4127.2845, 1590.1784, 1616.8841, 1590.0554, 1627.3123
384.6010, 1723.9530, 5923.3429, 1629.4520, 2912.9571, 1656.8293, 3336.1517, 1765.2192, 5677.0548, 1780.9363, 2585.8850, 1720.7426, 6021.6143, 1667.2106, 3870.3213, 1687.1183, 4128.4565, 1589.2359, 1617.8246, 1591.1014, 1628.6843
385.6010, 1725.1380, 5919.1240, 1628.8636, 2904.5177, 1655.3110, 3335.2023, 1764.6485, 5672.1871, 1781.2440, 2579.9857, 1719.7803, 6019.5305, 1666.6543, 3870.7096, 1686.7946, 4126.6821, 1591.9042, 1616.0393, 1590.2788, 1626.9875
386.6010, 1723.0580, 5916.0533, 1628.5859, 2903.8056, 1656.4741, 3337.4046, 1764.4381, 5667.6450, 1780.9370, 2574.4231, 1719.6011, 6022.5626, 1666.2649, 3873.1851, 1685.3570, 4123.6190, 1590.6280, 1615.5897, 1589.9540, 1626.8393
387.6010, 1723.8743, 5919.8281, 1629.5328, 2905.5379, 1655.6814, 3338.7813, 1765.1273, 5667.5534, 1779.8912, 2575.3095, 1720.0460, 6015.0924, 1666.0128, 3868.9096, 1687.0392, 4119.1480, 1591.2641, 1615.5071, 1588.8823, 1627.3084
388.6010, 1723.6050, 5915.7358, 1628.5303, 2903.6061, 1657.6612, 3345.5689, 1764.0781, 5671.5021, 1780.0700, 2575.2190, 1720.0653, 6013.0544, 1665.5564, 3867.2436, 1686.7620, 4122.6778, 1591.1452, 1617.9667, 1590.7582, 1627.0966
389.6010, 1722.8311, 5912.8290, 1628.7071, 2900.7424, 1656.7092, 3342.0329, 1764.4109, 5664.8426, 1780.0121, 2568.4842, 1721.1416, 6010.8004, 1665.7777, 3865.3053, 1686.5218, 4123.1292, 1589.1099, 1615.4143, 1589.9338, 1628.2328
390.6010, 1724.1744, 5916.8078, 1628.8889, 2903.8081, 1657.2415, 3341.3148, 1765.3992, 5664.3023, 1780.6498, 2572.7121, 1719.9095, 6012.0355, 1665.6170, 3866.1330, 1685.8149, 4120.7061, 1591.5413, 1617.0766, 1590.7161, 1627.8673
391.6010, 1723.3425, 5912.7557, 1627.2778, 2900.2500, 1654.6549, 3341.9962, 1764.4961, 5661.4961, 1780.9429, 2579.4304, 1720.7063, 6010.7515, 1668.2628, 3854.7840, 1686.6466, 4120.3099, 1588.8397, 1616.0464, 1590.0052, 1626.7792
392.6010, 1724.1681, 5910.2803, 1629.2929, 2901.8258, 1656.2579, 3342.4109, 1764.7811, 5661.5481, 1780.5179, 2576.5703, 1719.0395, 6006.6351, 1665.6170, 3853.1904, 1685.5820, 4122.5152, 1591.1391, 1616.1623, 1590.3058, 1626.3162
393.6010, 1724.2989, 5910.4132, 1630.8182, 2898.4444, 1655.9166, 3339.4589, 1763.2465, 5660.7047, 1780.1253, 2570.8209, 1720.5023, 6004.5019, 1665.9543, 3855.1840, 1687.6415, 4121.7772, 1590.8579, 1616.8518, 1590.3338, 1626.7470
394.6010, 1723.4873, 5908.0500, 1631.1187, 2901.3712, 1654.8281, 3333.9456, 1763.5152, 5658.7475, 1781.9114, 2572.0659, 1719.5214, 6005.8456, 1666.9500, 3851.8681, 1686.3926, 4121.8774, 1589.8377, 1615.2813, 1590.9102, 1627.3711
395.6010, 1723.6867, 5901.2938, 1627.8510, 2896.9343, 1654.9633, 3334.1302, 1764.2751, 5663.2199, 1780.4421, 2575.9736, 1719.3811, 6002.2889, 1666.8085, 3851.3702, 1685.5406, 4113.3033, 1589.6542, 1616.2752, 1589.7599, 1626.8647
396.6010, 1723.5851, 5901.2426, 1627.2399, 2898.9217, 1656.3034, 3336.3186, 1762.9112, 5656.2256, 1780.5205, 2577.7538, 1718.9519, 6002.3126, 1665.6394, 3852.1383, 1687.4637, 4116.5660, 1589.5605, 1616.0383, 1590.6495, 1627.9085
397.6010, 1723.4809, 5898.2777, 1628.3687, 2892.1894, 1653.5335, 3331.1391, 1763.5371, 5659.9873, 1780.7495, 2582.2410, 1719.7559, 5999.7683, 1665.5574, 3852.2383, 1686.8578, 4116.5080, 1591.5272, 1615.7913, 1589.3763, 1626.3875
398.6010, 1723.5165, 5899.5148, 1628.0051, 2894.9419, 1655.8230, 3320.5777, 1764.3207, 5655.7033, 1779.7769, 2567.8590, 1719.6704, 6000.0433, 1665.4596, 3850.3617, 1686.8911, 4119.0341, 1590.0554, 1616.1653, 1589.7874, 1627.8449
399.6010, 1724.9670, 5895.5385, 1629.0101, 2896.1439, 1656.8078, 3312.5070, 1764.1358, 5654.0032, 1779.7527, 2562.7352, 1719.6750, 5999.3353, 1664.6128, 3845.1872, 1685.1727, 4113.7714, 1589.6835, 1616.3337, 1590.4566, 1626.6211
400.6010, 1724.3730, 5890.4272, 1627.2096, 2899.0985, 1655.3009, 3310.1884, 1763.7949, 5656.6938, 1780.9443, 2563.4824, 1719.8729, 5994.9311, 1665.2426, 3850.0372, 1685.7663, 4105.9245, 1590.2208, 1616.6583, 1589.1641, 1627.4149
401.6010, 1724.4610, 5894.0728, 1629.5985, 2894.9369, 1655.7636, 3307.0582, 1763.8465, 5652.4728, 1780.4707, 2554.4919, 1720.2225, 5996.6607, 1665.8128, 3842.5543, 1686.8607, 4108.1756, 1591.0393, 1617.3982, 1590.7191, 1626.9764
402.6010, 1722.5567, 5892.6482, 1629.3510, 2893.6515, 1655.7155, 3302.5626, 1763.4310, 5647.7900, 1780.5352, 2556.8601, 1719.4630, 5990.8655, 1664.7904, 3835.9415, 1684.8171, 4105.5051, 1589.5605, 1615.3740, 1590.2268, 1626.3935
403.6010, 1723.1833, 5887.9289, 1627.7929, 2894.8561, 1654.4994, 3295.3413, 1763.1439, 5649.3122, 1780.4286, 2565.2037, 1720.0382, 5989.5179, 1665.9809, 3829.2319, 1685.8556, 4108.5508, 1590.7248, 1615.9657, 1590.1190, 1625.6963
404.6010, 1723.0368, 5886.3967, 1628.5354, 2899.3889, 1656.1896, 3300.2061, 1764.4611, 5645.6513, 1781.2586, 2569.3828, 1719.1513, 5987.8029, 1665.9543, 3832.5638, 1685.4194, 4105.7917, 1589.0968, 1616.2621, 1589.5932, 1627.8222
405.6010, 1724.9809, 5885.8933, 1628.8182, 2890.5960, 1656.0329, 3298.8053, 1762.6308, 5650.9120, 1779.5088, 2567.9121, 1719.0149, 5988.3592, 1665.8383, 3831.5287, 1685.3556, 4104.5247, 1591.7077, 1616.0383, 1589.4390, 1626.6916
406.6010, 1723.4179, 5882.5097, 1629.6894, 2889.9899, 1656.9697, 3301.6106, 1764.7949, 5647.3296, 1782.3154, 2570.4689, 1720.5912, 5987.3679, 1666.5362, 3830.9043, 1687.2242, 4105.8636, 1590.5524, 1615.6462, 1590.5168, 1627.0095
407.6010, 1723.8899, 5882.2544, 1630.5025, 2890.2854, 1656.1492, 3302.8483, 1762.3890, 5648.7380, 1779.9641, 2568.7586, 1718.8954, 5984.6445, 1664.7266, 3837.6670, 1684.3360, 4104.0813, 1591.3851, 1615.8800, 1590.0451, 1627.8814
408.6010, 1722.5500, 5880.7070, 1631.1995, 2891.5909, 1655.9001, 3292.0923, 1762.6909, 5643.4045, 1780.2590, 2572.6359, 1719.8863, 5981.5053, 1666.1085, 3830.7362, 1686.0602, 4107.2649, 1588.9163, 1616.2692, 1589.5988, 1627.3995
409.6010, 1723.3141, 5881.2096, 1629.0581, 2885.0581, 1656.5284, 3216.8357, 1763.1973, 5641.3851, 1779.4150, 2568.9659, 1718.5429, 5983.2494, 1665.2521, 3836.3777, 1685.6408, 4108.5508, 1591.0796, 1615.6079, 1588.7771, 1626.0739
410.6010, 1725.0876, 5878.7223, 1628.6667, 2884.5480, 1657.9368, 3221.2743, 1763.3037, 5638.2733, 1780.8370, 2571.7908, 1719.2624, 5979.9128, 1665.0213, 3836.5862, 1684.6778, 4110.2221, 1590.3357, 1615.6532, 1590.0816, 1625.6753
411.6010, 1722.4572, 5880.0834, 1627.9949, 2884.9242, 1656.4918, 3230.3982, 1761.9745, 5635.6213, 1780.1505, 2571.6868, 1718.7363, 5980.1023, 1665.4043, 3833.4383, 1683.9739, 4112.1923, 1589.8196, 1616.7238, 1589.6336, 1625.9407
412.6010, 1722.5546, 5879.4094, 1630.0909, 2885.1237, 1657.8306, 3241.2212, 1762.9950, 5637.1973, 1780.9366, 2571.1026, 1719.5771, 5978.2643, 1663.9745, 3833.8287, 1685.5762, 4106.9579, 1589.4839, 1615.4990, 1590.0451, 1625.9579
413.6010, 1722.6207, 5874.8124, 1629.2576, 2879.6919, 1656.0025, 3240.9052, 1762.4155, 5635.9441, 1781.0425, 2568.5590, 1719.2063, 5974.8958, 1665.3000, 3831.5957, 1686.5602, 4103.4594, 1590.0050, 1615.4909, 1589.7672, 1627.5404
414.6010, 1723.4204, 5872.9581, 1629.0379, 2886.3485, 1656.1011, 3250.7775, 1763.0424, 5631.4293, 1780.5385, 2565.2626, 1719.7155, 5973.8874, 1665.1447, 3833.5989, 1685.0160, 4105.1422, 1590.0585, 1615.4254, 1589.8033, 1626.7311
415.6010, 1724.6977, 5873.8721, 1628.5707, 2886.0833, 1655.8584, 3253.4842, 1761.6945, 5633.1054, 1780.1901, 2561.5070, 1719.2739, 5968.0718, 1665.1660, 3826.6415, 1684.6422, 4103.5726, 1591.1361, 1615.7792, 1590.2247, 1627.8698
416.6010, 1722.4627, 5869.5453, 1629.5758, 2885.2803, 1656.8432, 3257.6018, 1762.8561, 5629.1057, 1778.5575, 2561.0755, 1719.1830, 5969.2561, 1665.8106, 3830.5723, 1686.1567, 4103.8012, 1589.9728, 1617.1542, 1590.9759, 1627.9016
417.6010, 1723.1122, 5871.4246, 1627.4268, 2885.4268, 1657.6094, 3262.3009, 1762.9565, 5629.1322, 1780.9253, 2563.2136, 1718.1149, 5967.6647, 1666.3745, 3828.4872, 1685.8868, 4103.4441, 1589.8044, 1615.3720, 1588.9394, 1627.3252
418.6010, 1723.3950, 5867.4903, 1628.9091, 2883.5909, 1655.6030, 3259.0430, 1763.0704, 5626.1050, 1780.2846, 2564.2359, 1718.4973, 5965.8359, 1665.6840, 3829.3479, 1685.7750, 4109.4006, 1590.1714, 1616.1855, 1589.4326, 1625.9201
419.6010, 1723.4649, 5865.8222, 1628.4571, 2887.8157, 1655.6877, 3268.7219, 1761.3741, 5625.1255, 1780.6542, 2566.8784, 1718.8679, 5967.2756, 1663.8043, 3830.9926, 1686.9536, 4111.8832, 1591.2026, 1615.6401, 1589.8690, 1626.9815
420.6010, 1724.0470, 5863.8594, 1628.1591, 2884.1111, 1657.0936, 3273.3262, 1763.9965, 5623.5523, 1780.5696, 2567.6487, 1718.5368, 5965.4880, 1664.3309, 3825.8117, 1683.9695, 4111.1567, 1590.6391, 1615.5655, 1589.1649, 1626.9459
421.6010, 1723.8006, 5860.5944, 1628.0985, 2880.5530, 1656.4121, 3272.4791, 1762.6100, 5622.6690, 1780.0161, 2569.4480, 1719.1849, 5964.0011, 1665.0202, 3827.8479, 1685.6567, 4104.2155, 1590.7621, 1616.0625, 1590.2500, 1625.4442
422.6010, 1721.2070, 5851.8311, 1628.2096, 2884.6263, 1655.7800, 3274.4994, 1762.1305, 5606.6906, 1780.3601, 2547.7689, 1718.4874, 5941.2664, 1668.1787, 3728.4234, 1684.2758, 4095.5370, 1589.1714, 1616.4456, 1589.1138, 1627.3621
423.6010, 1722.4869, 5840.9454, 1628.3889, 2885.5707, 1656.4311, 3267.2781, 1763.1828, 5592.7518, 1780.7520, 2509.2667, 1718.8773, 5925.1540, 1665.9021, 3742.7734, 1684.8527, 4086.3113, 1589.8952, 1616.7006, 1589.2582, 1626.2345
424.6010, 1721.7138, 5839.4886, 1628.3081, 2875.6970, 1656.8887, 3253.3654, 1761.7999, 5585.3320, 1780.8473, 2477.6088, 1719.1540, 5911.7922, 1665.2543, 3758.7011, 1684.5414, 4074.8012, 1588.5685, 1616.9234, 1589.8299, 1626.6607
425.6010, 1722.9365, 5842.3984, 1628.4571, 2879.2273, 1654.8938, 3244.4159, 1761.5817, 5573.4180, 1779.9322, 2457.9055, 1719.1263, 5899.7916, 1666.3883, 3764.4479, 1685.8585, 4059.4623, 1590.3448, 1617.0504, 1589.0503, 1627.3020
426.6010, 1721.6892, 5836.1990, 1627.6465, 2876.3611, 1654.9355, 3229.9671, 1762.8579, 5567.1708, 1781.1311, 2445.1044, 1719.3502, 5885.9803, 1666.5309, 3768.7372, 1686.8505, 4037.6451, 1589.6401, 1617.1089, 1589.4918, 1627.7371
427.6010, 1722.7599, 5831.6643, 1629.0152, 2870.6162, 1656.5815, 3215.5107, 1763.1163, 5561.3639, 1780.8077, 2435.7590, 1719.3391, 5879.2931, 1665.2723, 3775.3436, 1687.2170, 4017.4049, 1590.3800, 1616.9869, 1588.4781, 1627.7994
428.6010, 1722.4594, 5830.3522, 1630.8939, 2870.7197, 1654.8319, 3205.8837, 1761.7238, 5554.8621, 1780.6619, 2430.3762, 1719.9763, 5868.6792, 1664.9894, 3771.0628, 1686.3999, 3998.0842, 1589.9022, 1614.9577, 1589.9029, 1627.1418
429.6010, 1721.2633, 5826.8082, 1629.3864, 2865.9040, 1654.0177, 3197.0973, 1760.9074, 5548.6404, 1781.1055, 2423.2604, 1718.4468, 5862.5580, 1664.7734, 3773.6872, 1686.0036, 3984.3527, 1588.2571, 1615.8357, 1590.3892, 1626.0047
430.6010, 1721.7477, 5827.0965, 1627.5076, 2871.7399, 1656.3957, 3195.4185, 1762.3946, 5544.0937, 1780.5985, 2419.9322, 1719.4441, 5857.4819, 1666.8649, 3767.5649, 1685.9507, 3979.4978, 1590.2329, 1615.9637, 1589.4553, 1626.2483
